ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
3,T_0,359,749,-368,202,21171,2632560.846,Left,High,5/1/2023 13:52:24,685,0,1,One
4,T_0,161,817,-566,270,21171,2632560.846,Left,High,5/1/2023 13:52:24,685,0,1,One
5,T_0,611,832,-116,285,21171,2632560.846,Left,High,5/1/2023 13:52:24,685,0,1,One
1,T_0,809,273,82,-274,21172,2632670.28,Right,High,5/1/2023 13:52:24,795,0,1,One
2,T_0,1357,735,630,188,21172,2632670.28,Right,High,5/1/2023 13:52:24,795,0,1,One
3,T_0,359,749,-368,202,21172,2632670.28,Left,High,5/1/2023 13:52:24,795,0,1,One
4,T_0,161,817,-566,270,21172,2632670.28,Left,High,5/1/2023 13:52:24,795,0,1,One
5,T_0,611,832,-116,285,21172,2632670.28,Left,High,5/1/2023 13:52:24,795,0,1,One
1,T_0,809,273,82,-274,21173,2632795.25,Right,High,5/1/2023 13:52:24,920,0,1,One
2,T_0,1357,735,630,188,21173,2632795.25,Right,High,5/1/2023 13:52:24,920,0,1,One
3,T_0,359,749,-368,202,21173,2632795.25,Left,High,5/1/2023 13:52:24,920,0,1,One
4,T_0,161,817,-566,270,21173,2632795.25,Left,High,5/1/2023 13:52:24,920,0,1,One
5,T_0,614,831,-113,284,21173,2632795.25,Left,High,5/1/2023 13:52:24,920,0,1,One
1,T_0,809,273,82,-274,21174,2632920.138,Right,High,5/1/2023 13:52:25,44,0,1,One
2,T_0,1357,735,630,188,21174,2632920.138,Right,High,5/1/2023 13:52:25,44,0,1,One
3,T_0,359,749,-368,202,21174,2632920.138,Left,High,5/1/2023 13:52:25,44,0,1,One
4,T_0,161,817,-566,270,21174,2632920.138,Left,High,5/1/2023 13:52:25,44,0,1,One
5,T_0,620,829,-107,282,21174,2632920.138,Left,High,5/1/2023 13:52:25,44,0,1,One
1,T_0,809,273,82,-274,21175,2633045.109,Right,High,5/1/2023 13:52:25,169,0,1,One
2,T_0,1357,735,630,188,21175,2633045.109,Right,High,5/1/2023 13:52:25,169,0,1,One
3,T_0,359,748,-368,201,21175,2633045.109,Left,High,5/1/2023 13:52:25,169,0,1,One
4,T_0,161,817,-566,270,21175,2633045.109,Left,High,5/1/2023 13:52:25,169,0,1,One
5,T_0,625,829,-102,282,21175,2633045.109,Left,High,5/1/2023 13:52:25,169,0,1,One
1,T_0,809,273,82,-274,21176,2633170.163,Right,High,5/1/2023 13:52:25,294,0,1,One
2,T_0,1357,735,630,188,21176,2633170.163,Right,High,5/1/2023 13:52:25,294,0,1,One
3,T_0,358,749,-369,202,21176,2633170.163,Left,High,5/1/2023 13:52:25,294,0,1,One
4,T_0,161,817,-566,270,21176,2633170.163,Left,High,5/1/2023 13:52:25,294,0,1,One
5,T_0,627,830,-100,283,21176,2633170.163,Left,High,5/1/2023 13:52:25,294,0,1,One
1,T_0,809,274,82,-273,21177,2633295.048,Right,High,5/1/2023 13:52:25,419,0,1,One
2,T_0,1357,735,630,188,21177,2633295.048,Right,High,5/1/2023 13:52:25,419,0,1,One
3,T_0,357,749,-370,202,21177,2633295.048,Left,High,5/1/2023 13:52:25,419,0,1,One
4,T_0,161,817,-566,270,21177,2633295.048,Left,High,5/1/2023 13:52:25,419,0,1,One
5,T_0,628,830,-99,283,21177,2633295.048,Left,High,5/1/2023 13:52:25,419,0,1,One
1,T_0,809,274,82,-273,21178,2633420.022,Right,High,5/1/2023 13:52:25,544,0,1,One
2,T_0,1357,735,630,188,21178,2633420.022,Right,High,5/1/2023 13:52:25,544,0,1,One
3,T_0,356,749,-371,202,21178,2633420.022,Left,High,5/1/2023 13:52:25,544,0,1,One
4,T_0,161,818,-566,271,21178,2633420.022,Left,High,5/1/2023 13:52:25,544,0,1,One
5,T_0,629,830,-98,283,21178,2633420.022,Left,High,5/1/2023 13:52:25,544,0,1,One
1,T_0,809,273,82,-274,21179,2633545.067,Right,High,5/1/2023 13:52:25,669,0,1,One
2,T_0,1357,735,630,188,21179,2633545.067,Right,High,5/1/2023 13:52:25,669,0,1,One
3,T_0,355,748,-372,201,21179,2633545.067,Left,High,5/1/2023 13:52:25,669,0,1,One
4,T_0,161,817,-566,270,21179,2633545.067,Left,High,5/1/2023 13:52:25,669,0,1,One
5,T_0,629,830,-98,283,21179,2633545.067,Left,High,5/1/2023 13:52:25,669,0,1,One
1,T_0,809,273,82,-274,21180,2633654.342,Right,High,5/1/2023 13:52:25,779,0,1,One
2,T_0,1357,735,630,188,21180,2633654.342,Right,High,5/1/2023 13:52:25,779,0,1,One
3,T_0,355,748,-372,201,21180,2633654.342,Left,High,5/1/2023 13:52:25,779,0,1,One
4,T_0,161,818,-566,271,21180,2633654.342,Left,High,5/1/2023 13:52:25,779,0,1,One
5,T_0,629,830,-98,283,21180,2633654.342,Left,High,5/1/2023 13:52:25,779,0,1,One
1,T_0,809,273,82,-274,21181,2633779.399,Right,High,5/1/2023 13:52:25,904,0,1,One
2,T_0,1357,735,630,188,21181,2633779.399,Right,High,5/1/2023 13:52:25,904,0,1,One
3,T_0,354,747,-373,200,21181,2633779.399,Left,High,5/1/2023 13:52:25,904,0,1,One
4,T_0,161,818,-566,271,21181,2633779.399,Left,High,5/1/2023 13:52:25,904,0,1,One
5,T_0,630,830,-97,283,21181,2633779.399,Left,High,5/1/2023 13:52:25,904,0,1,One
1,T_0,809,273,82,-274,21182,2633904.284,Right,High,5/1/2023 13:52:26,29,0,1,One
2,T_0,1357,735,630,188,21182,2633904.284,Right,High,5/1/2023 13:52:26,29,0,1,One
3,T_0,354,746,-373,199,21182,2633904.284,Left,High,5/1/2023 13:52:26,29,0,1,One
4,T_0,161,817,-566,270,21182,2633904.284,Left,High,5/1/2023 13:52:26,29,0,1,One
5,T_0,630,830,-97,283,21182,2633904.284,Left,High,5/1/2023 13:52:26,29,0,1,One
1,T_0,809,273,82,-274,21183,2634029.255,Right,High,5/1/2023 13:52:26,154,0,1,One
2,T_0,1357,735,630,188,21183,2634029.255,Right,High,5/1/2023 13:52:26,154,0,1,One
3,T_0,352,746,-375,199,21183,2634029.255,Left,High,5/1/2023 13:52:26,154,0,1,One
4,T_0,161,818,-566,271,21183,2634029.255,Left,High,5/1/2023 13:52:26,154,0,1,One
5,T_0,630,830,-97,283,21183,2634029.255,Left,High,5/1/2023 13:52:26,154,0,1,One
1,T_0,809,273,82,-274,21184,2634154.226,Right,High,5/1/2023 13:52:26,278,0,1,One
2,T_0,1357,735,630,188,21184,2634154.226,Right,High,5/1/2023 13:52:26,278,0,1,One
3,T_0,350,745,-377,198,21184,2634154.226,Left,High,5/1/2023 13:52:26,278,0,1,One
4,T_0,161,817,-566,270,21184,2634154.226,Left,High,5/1/2023 13:52:26,278,0,1,One
5,T_0,630,830,-97,283,21184,2634154.226,Left,High,5/1/2023 13:52:26,278,0,1,One
1,T_0,809,273,82,-274,21185,2634279.28,Right,High,5/1/2023 13:52:26,404,0,1,One
2,T_0,1357,735,630,188,21185,2634279.28,Right,High,5/1/2023 13:52:26,404,0,1,One
3,T_0,351,745,-376,198,21185,2634279.28,Left,High,5/1/2023 13:52:26,404,0,1,One
4,T_0,161,817,-566,270,21185,2634279.28,Left,High,5/1/2023 13:52:26,404,0,1,One
5,T_0,630,830,-97,283,21185,2634279.28,Left,High,5/1/2023 13:52:26,404,0,1,One
1,T_0,809,273,82,-274,21186,2634404.25,Right,High,5/1/2023 13:52:26,529,0,1,One
2,T_0,1357,735,630,188,21186,2634404.25,Right,High,5/1/2023 13:52:26,529,0,1,One
3,T_0,350,745,-377,198,21186,2634404.25,Left,High,5/1/2023 13:52:26,529,0,1,One
4,T_0,161,817,-566,270,21186,2634404.25,Left,High,5/1/2023 13:52:26,529,0,1,One
5,T_0,630,830,-97,283,21186,2634404.25,Left,High,5/1/2023 13:52:26,529,0,1,One
1,T_0,809,273,82,-274,21187,2634529.139,Right,High,5/1/2023 13:52:26,653,0,1,One
2,T_0,1357,735,630,188,21187,2634529.139,Right,High,5/1/2023 13:52:26,653,0,1,One
3,T_0,349,745,-378,198,21187,2634529.139,Left,High,5/1/2023 13:52:26,653,0,1,One
4,T_0,161,818,-566,271,21187,2634529.139,Left,High,5/1/2023 13:52:26,653,0,1,One
5,T_0,630,830,-97,283,21187,2634529.139,Left,High,5/1/2023 13:52:26,653,0,1,One
1,T_0,809,273,82,-274,21188,2634638.498,Right,High,5/1/2023 13:52:26,763,0,1,One
2,T_0,1357,735,630,188,21188,2634638.498,Right,High,5/1/2023 13:52:26,763,0,1,One
3,T_0,348,745,-379,198,21188,2634638.498,Left,High,5/1/2023 13:52:26,763,0,1,One
4,T_0,161,818,-566,271,21188,2634638.498,Left,High,5/1/2023 13:52:26,763,0,1,One
5,T_0,631,830,-96,283,21188,2634638.498,Left,High,5/1/2023 13:52:26,763,0,1,One
1,T_0,809,273,82,-274,21189,2634763.547,Right,High,5/1/2023 13:52:26,888,0,1,One
2,T_0,1357,735,630,188,21189,2634763.547,Right,High,5/1/2023 13:52:26,888,0,1,One
3,T_0,347,744,-380,197,21189,2634763.547,Left,High,5/1/2023 13:52:26,888,0,1,One
4,T_0,161,817,-566,270,21189,2634763.547,Left,High,5/1/2023 13:52:26,888,0,1,One
5,T_0,630,830,-97,283,21189,2634763.547,Left,High,5/1/2023 13:52:26,888,0,1,One
1,T_0,809,273,82,-274,21190,2634888.431,Right,High,5/1/2023 13:52:27,13,0,1,One
2,T_0,1357,735,630,188,21190,2634888.431,Right,High,5/1/2023 13:52:27,13,0,1,One
3,T_0,348,743,-379,196,21190,2634888.431,Left,High,5/1/2023 13:52:27,13,0,1,One
4,T_0,161,817,-566,270,21190,2634888.431,Left,High,5/1/2023 13:52:27,13,0,1,One
5,T_0,631,830,-96,283,21190,2634888.431,Left,High,5/1/2023 13:52:27,13,0,1,One
1,T_0,809,273,82,-274,21191,2635013.494,Right,High,5/1/2023 13:52:27,138,0,1,One
2,T_0,1357,735,630,188,21191,2635013.494,Right,High,5/1/2023 13:52:27,138,0,1,One
3,T_0,347,743,-380,196,21191,2635013.494,Left,High,5/1/2023 13:52:27,138,0,1,One
4,T_0,161,817,-566,270,21191,2635013.494,Left,High,5/1/2023 13:52:27,138,0,1,One
5,T_0,631,830,-96,283,21191,2635013.494,Left,High,5/1/2023 13:52:27,138,0,1,One
1,T_0,809,273,82,-274,21192,2635138.373,Right,High,5/1/2023 13:52:27,263,0,1,One
2,T_0,1357,735,630,188,21192,2635138.373,Right,High,5/1/2023 13:52:27,263,0,1,One
3,T_0,345,743,-382,196,21192,2635138.373,Left,High,5/1/2023 13:52:27,263,0,1,One
4,T_0,161,817,-566,270,21192,2635138.373,Left,High,5/1/2023 13:52:27,263,0,1,One
5,T_0,631,830,-96,283,21192,2635138.373,Left,High,5/1/2023 13:52:27,263,0,1,One
1,T_0,809,273,82,-274,21193,2635263.344,Right,High,5/1/2023 13:52:27,388,0,1,One
2,T_0,1357,735,630,188,21193,2635263.344,Right,High,5/1/2023 13:52:27,388,0,1,One
3,T_0,346,743,-381,196,21193,2635263.344,Left,High,5/1/2023 13:52:27,388,0,1,One
4,T_0,161,818,-566,271,21193,2635263.344,Left,High,5/1/2023 13:52:27,388,0,1,One
5,T_0,631,830,-96,283,21193,2635263.344,Left,High,5/1/2023 13:52:27,388,0,1,One
1,T_0,809,273,82,-274,21194,2635388.315,Right,High,5/1/2023 13:52:27,513,0,1,One
2,T_0,1357,735,630,188,21194,2635388.315,Right,High,5/1/2023 13:52:27,513,0,1,One
3,T_0,346,743,-381,196,21194,2635388.315,Left,High,5/1/2023 13:52:27,513,0,1,One
4,T_0,161,817,-566,270,21194,2635388.315,Left,High,5/1/2023 13:52:27,513,0,1,One
5,T_0,631,830,-96,283,21194,2635388.315,Left,High,5/1/2023 13:52:27,513,0,1,One
1,T_0,809,273,82,-274,21195,2635513.285,Right,High,5/1/2023 13:52:27,638,0,1,One
2,T_0,1357,735,630,188,21195,2635513.285,Right,High,5/1/2023 13:52:27,638,0,1,One
3,T_0,347,743,-380,196,21195,2635513.285,Left,High,5/1/2023 13:52:27,638,0,1,One
4,T_0,161,817,-566,270,21195,2635513.285,Left,High,5/1/2023 13:52:27,638,0,1,One
5,T_0,631,830,-96,283,21195,2635513.285,Left,High,5/1/2023 13:52:27,638,0,1,One
1,T_0,810,273,83,-274,21196,2635622.635,Right,High,5/1/2023 13:52:27,747,0,1,One
2,T_0,1357,735,630,188,21196,2635622.635,Right,High,5/1/2023 13:52:27,747,0,1,One
3,T_0,347,744,-380,197,21196,2635622.635,Left,High,5/1/2023 13:52:27,747,0,1,One
4,T_0,161,817,-566,270,21196,2635622.635,Left,High,5/1/2023 13:52:27,747,0,1,One
5,T_0,630,830,-97,283,21196,2635622.635,Left,High,5/1/2023 13:52:27,747,0,1,One
1,T_0,809,273,82,-274,21197,2635732.068,Right,High,5/1/2023 13:52:27,856,0,1,One
2,T_0,1357,735,630,188,21197,2635732.068,Right,High,5/1/2023 13:52:27,856,0,1,One
3,T_0,348,744,-379,197,21197,2635732.068,Left,High,5/1/2023 13:52:27,856,0,1,One
4,T_0,161,818,-566,271,21197,2635732.068,Left,High,5/1/2023 13:52:27,856,0,1,One
5,T_0,631,830,-96,283,21197,2635732.068,Left,High,5/1/2023 13:52:27,856,0,1,One
1,T_0,810,273,83,-274,21198,2635856.956,Right,High,5/1/2023 13:52:27,981,0,1,One
2,T_0,1357,735,630,188,21198,2635856.956,Right,High,5/1/2023 13:52:27,981,0,1,One
3,T_0,347,744,-380,197,21198,2635856.956,Left,High,5/1/2023 13:52:27,981,0,1,One
4,T_0,161,817,-566,270,21198,2635856.956,Left,High,5/1/2023 13:52:27,981,0,1,One
5,T_0,630,830,-97,283,21198,2635856.956,Left,High,5/1/2023 13:52:27,981,0,1,One
1,T_0,809,273,82,-274,21199,2635981.927,Right,High,5/1/2023 13:52:28,106,0,1,One
2,T_0,1357,735,630,188,21199,2635981.927,Right,High,5/1/2023 13:52:28,106,0,1,One
3,T_0,347,743,-380,196,21199,2635981.927,Left,High,5/1/2023 13:52:28,106,0,1,One
4,T_0,161,817,-566,270,21199,2635981.927,Left,High,5/1/2023 13:52:28,106,0,1,One
5,T_0,631,830,-96,283,21199,2635981.927,Left,High,5/1/2023 13:52:28,106,0,1,One
1,T_0,809,273,82,-274,21200,2636106.984,Right,High,5/1/2023 13:52:28,231,0,1,One
2,T_0,1357,735,630,188,21200,2636106.984,Right,High,5/1/2023 13:52:28,231,0,1,One
3,T_0,346,743,-381,196,21200,2636106.984,Left,High,5/1/2023 13:52:28,231,0,1,One
4,T_0,161,817,-566,270,21200,2636106.984,Left,High,5/1/2023 13:52:28,231,0,1,One
5,T_0,631,830,-96,283,21200,2636106.984,Left,High,5/1/2023 13:52:28,231,0,1,One
1,T_0,809,273,82,-274,21201,2636231.869,Right,High,5/1/2023 13:52:28,356,0,1,One
2,T_0,1357,735,630,188,21201,2636231.869,Right,High,5/1/2023 13:52:28,356,0,1,One
3,T_0,346,743,-381,196,21201,2636231.869,Left,High,5/1/2023 13:52:28,356,0,1,One
4,T_0,161,817,-566,270,21201,2636231.869,Left,High,5/1/2023 13:52:28,356,0,1,One
5,T_0,631,830,-96,283,21201,2636231.869,Left,High,5/1/2023 13:52:28,356,0,1,One
1,T_0,809,273,82,-274,21202,2636356.843,Right,High,5/1/2023 13:52:28,481,0,1,One
2,T_0,1357,735,630,188,21202,2636356.843,Right,High,5/1/2023 13:52:28,481,0,1,One
3,T_0,346,743,-381,196,21202,2636356.843,Left,High,5/1/2023 13:52:28,481,0,1,One
4,T_0,161,818,-566,271,21202,2636356.843,Left,High,5/1/2023 13:52:28,481,0,1,One
5,T_0,631,830,-96,283,21202,2636356.843,Left,High,5/1/2023 13:52:28,481,0,1,One
1,T_0,810,273,83,-274,21203,2636481.877,Right,High,5/1/2023 13:52:28,606,0,1,One
2,T_0,1357,735,630,188,21203,2636481.877,Right,High,5/1/2023 13:52:28,606,0,1,One
3,T_0,346,743,-381,196,21203,2636481.877,Left,High,5/1/2023 13:52:28,606,0,1,One
4,T_0,161,817,-566,270,21203,2636481.877,Left,High,5/1/2023 13:52:28,606,0,1,One
5,T_0,631,830,-96,283,21203,2636481.877,Left,High,5/1/2023 13:52:28,606,0,1,One
1,T_0,809,272,82,-275,21204,2636606.783,Right,High,5/1/2023 13:52:28,731,0,1,One
2,T_0,1357,735,630,188,21204,2636606.783,Right,High,5/1/2023 13:52:28,731,0,1,One
3,T_0,346,743,-381,196,21204,2636606.783,Left,High,5/1/2023 13:52:28,731,0,1,One
4,T_0,161,817,-566,270,21204,2636606.783,Left,High,5/1/2023 13:52:28,731,0,1,One
5,T_0,631,830,-96,283,21204,2636606.783,Left,High,5/1/2023 13:52:28,731,0,1,One
1,T_0,810,273,83,-274,21205,2636731.76,Right,High,5/1/2023 13:52:28,856,0,1,One
2,T_0,1357,735,630,188,21205,2636731.76,Right,High,5/1/2023 13:52:28,856,0,1,One
3,T_0,346,743,-381,196,21205,2636731.76,Left,High,5/1/2023 13:52:28,856,0,1,One
4,T_0,161,818,-566,271,21205,2636731.76,Left,High,5/1/2023 13:52:28,856,0,1,One
5,T_0,631,830,-96,283,21205,2636731.76,Left,High,5/1/2023 13:52:28,856,0,1,One
1,T_0,809,273,82,-274,21206,2636856.725,Right,High,5/1/2023 13:52:28,981,0,1,One
2,T_0,1357,735,630,188,21206,2636856.725,Right,High,5/1/2023 13:52:28,981,0,1,One
3,T_0,345,742,-382,195,21206,2636856.725,Left,High,5/1/2023 13:52:28,981,0,1,One
4,T_0,161,817,-566,270,21206,2636856.725,Left,High,5/1/2023 13:52:28,981,0,1,One
5,T_0,631,830,-96,283,21206,2636856.725,Left,High,5/1/2023 13:52:28,981,0,1,One
1,T_0,809,273,82,-274,21207,2636981.695,Right,High,5/1/2023 13:52:29,106,0,1,One
2,T_0,1357,735,630,188,21207,2636981.695,Right,High,5/1/2023 13:52:29,106,0,1,One
3,T_0,345,742,-382,195,21207,2636981.695,Left,High,5/1/2023 13:52:29,106,0,1,One
4,T_0,161,818,-566,271,21207,2636981.695,Left,High,5/1/2023 13:52:29,106,0,1,One
5,T_0,631,830,-96,283,21207,2636981.695,Left,High,5/1/2023 13:52:29,106,0,1,One
1,T_0,809,273,82,-274,21208,2637106.754,Right,High,5/1/2023 13:52:29,231,0,1,One
2,T_0,1357,735,630,188,21208,2637106.754,Right,High,5/1/2023 13:52:29,231,0,1,One
3,T_0,345,742,-382,195,21208,2637106.754,Left,High,5/1/2023 13:52:29,231,0,1,One
4,T_0,161,817,-566,270,21208,2637106.754,Left,High,5/1/2023 13:52:29,231,0,1,One
5,T_0,631,830,-96,283,21208,2637106.754,Left,High,5/1/2023 13:52:29,231,0,1,One
1,T_0,809,273,82,-274,21209,2637231.637,Right,High,5/1/2023 13:52:29,356,0,1,One
2,T_0,1357,735,630,188,21209,2637231.637,Right,High,5/1/2023 13:52:29,356,0,1,One
3,T_0,345,742,-382,195,21209,2637231.637,Left,High,5/1/2023 13:52:29,356,0,1,One
4,T_0,161,817,-566,270,21209,2637231.637,Left,High,5/1/2023 13:52:29,356,0,1,One
5,T_0,631,830,-96,283,21209,2637231.637,Left,High,5/1/2023 13:52:29,356,0,1,One
1,T_0,809,273,82,-274,21210,2637356.607,Right,High,5/1/2023 13:52:29,481,0,1,One
2,T_0,1357,735,630,188,21210,2637356.607,Right,High,5/1/2023 13:52:29,481,0,1,One
3,T_0,345,742,-382,195,21210,2637356.607,Left,High,5/1/2023 13:52:29,481,0,1,One
4,T_0,161,817,-566,270,21210,2637356.607,Left,High,5/1/2023 13:52:29,481,0,1,One
5,T_0,631,830,-96,283,21210,2637356.607,Left,High,5/1/2023 13:52:29,481,0,1,One
1,T_0,809,273,82,-274,21211,2637481.645,Right,High,5/1/2023 13:52:29,606,0,1,One
2,T_0,1357,735,630,188,21211,2637481.645,Right,High,5/1/2023 13:52:29,606,0,1,One
3,T_0,344,742,-383,195,21211,2637481.645,Left,High,5/1/2023 13:52:29,606,0,1,One
4,T_0,161,817,-566,270,21211,2637481.645,Left,High,5/1/2023 13:52:29,606,0,1,One
5,T_0,631,830,-96,283,21211,2637481.645,Left,High,5/1/2023 13:52:29,606,0,1,One
1,T_0,809,273,82,-274,21212,2637606.548,Right,High,5/1/2023 13:52:29,731,0,1,One
2,T_0,1357,735,630,188,21212,2637606.548,Right,High,5/1/2023 13:52:29,731,0,1,One
3,T_0,343,742,-384,195,21212,2637606.548,Left,High,5/1/2023 13:52:29,731,0,1,One
4,T_0,161,817,-566,270,21212,2637606.548,Left,High,5/1/2023 13:52:29,731,0,1,One
5,T_0,631,830,-96,283,21212,2637606.548,Left,High,5/1/2023 13:52:29,731,0,1,One
1,T_0,809,273,82,-274,21213,2637715.988,Right,High,5/1/2023 13:52:29,840,0,1,One
2,T_0,1357,735,630,188,21213,2637715.988,Right,High,5/1/2023 13:52:29,840,0,1,One
3,T_0,342,742,-385,195,21213,2637715.988,Left,High,5/1/2023 13:52:29,840,0,1,One
4,T_0,161,817,-566,270,21213,2637715.988,Left,High,5/1/2023 13:52:29,840,0,1,One
5,T_0,631,830,-96,283,21213,2637715.988,Left,High,5/1/2023 13:52:29,840,0,1,One
1,T_0,809,273,82,-274,21214,2637840.871,Right,High,5/1/2023 13:52:29,965,0,1,One
2,T_0,1357,735,630,188,21214,2637840.871,Right,High,5/1/2023 13:52:29,965,0,1,One
3,T_0,342,743,-385,196,21214,2637840.871,Left,High,5/1/2023 13:52:29,965,0,1,One
4,T_0,161,818,-566,271,21214,2637840.871,Left,High,5/1/2023 13:52:29,965,0,1,One
5,T_0,631,830,-96,283,21214,2637840.871,Left,High,5/1/2023 13:52:29,965,0,1,One
1,T_0,809,273,82,-274,21215,2637965.893,Right,High,5/1/2023 13:52:30,90,0,1,One
2,T_0,1357,735,630,188,21215,2637965.893,Right,High,5/1/2023 13:52:30,90,0,1,One
3,T_0,342,743,-385,196,21215,2637965.893,Left,High,5/1/2023 13:52:30,90,0,1,One
4,T_0,161,817,-566,270,21215,2637965.893,Left,High,5/1/2023 13:52:30,90,0,1,One
5,T_0,633,830,-94,283,21215,2637965.893,Left,High,5/1/2023 13:52:30,90,0,1,One
1,T_0,810,273,83,-274,21216,2638090.814,Right,High,5/1/2023 13:52:30,215,0,1,One
2,T_0,1357,735,630,188,21216,2638090.814,Right,High,5/1/2023 13:52:30,215,0,1,One
3,T_0,342,743,-385,196,21216,2638090.814,Left,High,5/1/2023 13:52:30,215,0,1,One
4,T_0,161,817,-566,270,21216,2638090.814,Left,High,5/1/2023 13:52:30,215,0,1,One
5,T_0,632,830,-95,283,21216,2638090.814,Left,High,5/1/2023 13:52:30,215,0,1,One
1,T_0,809,273,82,-274,21217,2638215.782,Right,High,5/1/2023 13:52:30,340,0,1,One
2,T_0,1357,735,630,188,21217,2638215.782,Right,High,5/1/2023 13:52:30,340,0,1,One
3,T_0,343,743,-384,196,21217,2638215.782,Left,High,5/1/2023 13:52:30,340,0,1,One
4,T_0,161,818,-566,271,21217,2638215.782,Left,High,5/1/2023 13:52:30,340,0,1,One
5,T_0,631,829,-96,282,21217,2638215.782,Left,High,5/1/2023 13:52:30,340,0,1,One
1,T_0,810,273,83,-274,21218,2638340.842,Right,High,5/1/2023 13:52:30,465,0,1,One
2,T_0,1357,735,630,188,21218,2638340.842,Right,High,5/1/2023 13:52:30,465,0,1,One
3,T_0,342,742,-385,195,21218,2638340.842,Left,High,5/1/2023 13:52:30,465,0,1,One
4,T_0,161,817,-566,270,21218,2638340.842,Left,High,5/1/2023 13:52:30,465,0,1,One
5,T_0,630,828,-97,281,21218,2638340.842,Left,High,5/1/2023 13:52:30,465,0,1,One
1,T_0,809,273,82,-274,21219,2638465.832,Right,High,5/1/2023 13:52:30,590,0,1,One
2,T_0,1357,735,630,188,21219,2638465.832,Right,High,5/1/2023 13:52:30,590,0,1,One
3,T_0,343,742,-384,195,21219,2638465.832,Left,High,5/1/2023 13:52:30,590,0,1,One
4,T_0,161,818,-566,271,21219,2638465.832,Left,High,5/1/2023 13:52:30,590,0,1,One
5,T_0,630,828,-97,281,21219,2638465.832,Left,High,5/1/2023 13:52:30,590,0,1,One
1,T_0,809,273,82,-274,21220,2638590.695,Right,High,5/1/2023 13:52:30,715,0,1,One
2,T_0,1357,735,630,188,21220,2638590.695,Right,High,5/1/2023 13:52:30,715,0,1,One
3,T_0,343,742,-384,195,21220,2638590.695,Left,High,5/1/2023 13:52:30,715,0,1,One
4,T_0,161,818,-566,271,21220,2638590.695,Left,High,5/1/2023 13:52:30,715,0,1,One
5,T_0,630,828,-97,281,21220,2638590.695,Left,High,5/1/2023 13:52:30,715,0,1,One
1,T_0,809,273,82,-274,21221,2638700.047,Right,High,5/1/2023 13:52:30,824,0,1,One
2,T_0,1357,735,630,188,21221,2638700.047,Right,High,5/1/2023 13:52:30,824,0,1,One
3,T_0,343,742,-384,195,21221,2638700.047,Left,High,5/1/2023 13:52:30,824,0,1,One
4,T_0,161,817,-566,270,21221,2638700.047,Left,High,5/1/2023 13:52:30,824,0,1,One
5,T_0,630,828,-97,281,21221,2638700.047,Left,High,5/1/2023 13:52:30,824,0,1,One
1,T_0,810,273,83,-274,21222,2638825.017,Right,High,5/1/2023 13:52:30,949,0,1,One
2,T_0,1357,735,630,188,21222,2638825.017,Right,High,5/1/2023 13:52:30,949,0,1,One
3,T_0,343,742,-384,195,21222,2638825.017,Left,High,5/1/2023 13:52:30,949,0,1,One
4,T_0,161,817,-566,270,21222,2638825.017,Left,High,5/1/2023 13:52:30,949,0,1,One
5,T_0,629,828,-98,281,21222,2638825.017,Left,High,5/1/2023 13:52:30,949,0,1,One
1,T_0,810,273,83,-274,21223,2638950.072,Right,High,5/1/2023 13:52:31,74,0,1,One
2,T_0,1357,735,630,188,21223,2638950.072,Right,High,5/1/2023 13:52:31,74,0,1,One
3,T_0,343,741,-384,194,21223,2638950.072,Left,High,5/1/2023 13:52:31,74,0,1,One
4,T_0,161,817,-566,270,21223,2638950.072,Left,High,5/1/2023 13:52:31,74,0,1,One
5,T_0,628,828,-99,281,21223,2638950.072,Left,High,5/1/2023 13:52:31,74,0,1,One
1,T_0,810,273,83,-274,21224,2639075.042,Right,High,5/1/2023 13:52:31,199,0,1,One
2,T_0,1357,735,630,188,21224,2639075.042,Right,High,5/1/2023 13:52:31,199,0,1,One
3,T_0,343,741,-384,194,21224,2639075.042,Left,High,5/1/2023 13:52:31,199,0,1,One
4,T_0,161,818,-566,271,21224,2639075.042,Left,High,5/1/2023 13:52:31,199,0,1,One
5,T_0,627,828,-100,281,21224,2639075.042,Left,High,5/1/2023 13:52:31,199,0,1,One
1,T_0,810,273,83,-274,21225,2639199.929,Right,High,5/1/2023 13:52:31,324,0,1,One
2,T_0,1357,735,630,188,21225,2639199.929,Right,High,5/1/2023 13:52:31,324,0,1,One
3,T_0,343,741,-384,194,21225,2639199.929,Left,High,5/1/2023 13:52:31,324,0,1,One
4,T_0,161,818,-566,271,21225,2639199.929,Left,High,5/1/2023 13:52:31,324,0,1,One
